거래처,항목코드,중앙값,최빈값,최소,최대,건수,고유단가수,단가범위,표준단가,표준대비(%)
주식회사 온누리,MA-06947,127662.0,127662.0,127662.0,127662.0,1,1,"127,662(고정)",,
주식회사 워터멜론컴퍼니,001,50000.0,50000.0,50000.0,55000.0,7,2,"50,000~55,000",,
주식회사 워터멜론컴퍼니,001001,50000.0,50000.0,50000.0,55000.0,11,2,"50,000~55,000",,
주식회사 워터멜론컴퍼니,001002,55000.0,55000.0,55000.0,60000.0,14,2,"55,000~60,000",,
주식회사 워터멜론컴퍼니,303001,7000.0,7000.0,3500.0,7000.0,17,6,"3,500~7,000",2500.0,180.0
주식회사 워터멜론컴퍼니,303002,5500.0,4500.0,3000.0,7000.0,8,5,"3,000~7,000",2500.0,120.0
주식회사 워터멜론컴퍼니,703001,7000.0,7000.0,7000.0,8000.0,39,2,"7,000~8,000",,
주식회사 워터멜론컴퍼니,703002,7000.0,7000.0,7000.0,7000.0,7,1,"7,000(고정)",7000.0,0.0
주식회사 워터멜론컴퍼니,706001,0.7,0.65,0.6,200.0,21,5,0~200,,
주식회사 워터멜론컴퍼니,706002,100.0,100.0,100.0,100.0,9,1,100(고정),,
주식회사 워터멜론컴퍼니,706007,330.0,330.0,330.0,330.0,2,1,330(고정),,
주식회사 워터멜론컴퍼니,706009,0.6,0.6,0.6,0.6,1,1,0(고정),,
주식회사 워터멜론컴퍼니,706017,50.0,50.0,30.0,100.0,15,3,30~100,,
주식회사 워터멜론컴퍼니,706024,50.0,1.5,1.5,300.0,5,5,1~300,,
주식회사 워터멜론컴퍼니,706033,2.85,1.9,1.5,350.0,28,11,1~350,,
주식회사 워터멜론컴퍼니,706034,400.0,400.0,400.0,500.0,4,2,400~500,,
주식회사 워터멜론컴퍼니,706044,400.0,50.0,50.0,430.0,3,3,50~430,,
주식회사 워터멜론컴퍼니,707001,37500.0,70000.0,1.0,70000.0,4,3,"1~70,000",,
주식회사 워터멜론컴퍼니,707003,100.0,100.0,100.0,100.0,2,1,100(고정),,
주식회사 워터멜론컴퍼니,MA-04248,250032.5,244930.0,244930.0,255135.0,2,2,"244,930~255,135",,
주식회사 워터멜론컴퍼니,MA-05234,352591.0,352591.0,352591.0,352591.0,1,1,"352,591(고정)",,
주식회사 워터멜론컴퍼니,MA-07817,175000.0,175000.0,175000.0,175000.0,1,1,"175,000(고정)",,
주식회사 워터멜론컴퍼니,MA-07834,273900.0,273900.0,273900.0,273900.0,1,1,"273,900(고정)",,
주식회사 워터멜론컴퍼니,MA00535,68200.0,68200.0,47400.0,68200.0,8,2,"47,400~68,200",,
주식회사 워터멜론컴퍼니,MA00551,47400.0,47400.0,47400.0,47400.0,4,1,"47,400(고정)",,
주식회사 워터멜론컴퍼니,MA00556,47324.0,47324.0,47324.0,47324.0,2,1,"47,324(고정)",,
주식회사 워터멜론컴퍼니,MA00559,56788.0,56788.0,52100.0,56800.0,36,4,"52,100~56,800",,
주식회사 워터멜론컴퍼니,MA00561,81734.0,81743.0,38700.0,81743.0,7,4,"38,700~81,743",,
주식회사 워터멜론컴퍼니,MA00563,56788.0,56788.0,56100.0,56788.0,5,2,"56,100~56,788",,
주식회사 워터멜론컴퍼니,MA00687,181800.0,181800.0,181800.0,181800.0,1,1,"181,800(고정)",,
주식회사 워터멜론컴퍼니,MA00689,261600.0,261600.0,181721.0,261600.0,9,3,"181,721~261,600",,
주식회사 워터멜론컴퍼니,MA00787,143659.0,143659.0,134330.0,143659.0,24,2,"134,330~143,659",,
주식회사 워터멜론컴퍼니,MA00789,206807.0,206807.0,105000.0,206807.0,6,3,"105,000~206,807",,
주식회사 워터멜론컴퍼니,MA02391,244930.0,244930.0,244930.0,244930.0,14,1,"244,930(고정)",,
주식회사 원교재사,001,50000.0,50000.0,50000.0,50000.0,6,1,"50,000(고정)",,
주식회사 원교재사,001001,20250.0,500.0,500.0,50000.0,10,3,"500~50,000",,
주식회사 원교재사,001002,45000.0,40000.0,40000.0,50000.0,4,2,"40,000~50,000",,
주식회사 원교재사,001006,65000.0,30000.0,30000.0,100000.0,4,2,"30,000~100,000",,
주식회사 원교재사,002,5000.0,5000.0,5000.0,5000.0,1,1,"5,000(고정)",,
주식회사 원교재사,006,30000.0,30000.0,30000.0,100000.0,5,2,"30,000~100,000",,
주식회사 원교재사,032,300000.0,300000.0,300000.0,300000.0,1,1,"300,000(고정)",,
주식회사 원교재사,036,225000.0,50000.0,50000.0,400000.0,2,2,"50,000~400,000",,
주식회사 원교재사,042,7.0,7.0,7.0,10.0,4,2,7~10,,
주식회사 원교재사,052,30000.0,30000.0,30000.0,30000.0,6,1,"30,000(고정)",,
주식회사 원교재사,303001,5000.0,4000.0,1700.0,10000.0,7,5,"1,700~10,000",2500.0,100.0
주식회사 원교재사,303003,540.0,80.0,80.0,1000.0,10,2,"80~1,000",,
주식회사 원교재사,703002,6500.0,6500.0,6500.0,7000.0,25,2,"6,500~7,000",7000.0,-7.1
주식회사 원교재사,706001,1000.0,0.7,0.7,250000.0,14,4,"0~250,000",,
주식회사 원교재사,706042,7.0,7.0,7.0,7.0,1,1,7(고정),,
주식회사 원교재사,706044,300.0,300.0,300.0,300.0,6,1,300(고정),,
주식회사 원교재사,707001,85000.0,50000.0,50000.0,205000.0,3,3,"50,000~205,000",,
주식회사 원교재사,707009,26700.0,100.0,100.0,250000.0,4,4,"100~250,000",,
주식회사 원교재사,707011,300.0,300.0,300.0,300.0,1,1,300(고정),,
주식회사 원교재사,MA-04929,159006.0,159006.0,159006.0,159006.0,6,1,"159,006(고정)",,
주식회사 원교재사,MA00183,41700.0,41700.0,41700.0,41700.0,1,1,"41,700(고정)",,
주식회사 원교재사,MA00690,166500.0,166500.0,166500.0,166500.0,1,1,"166,500(고정)",,
주식회사 원교재사,MA00729,250.0,250.0,250.0,250.0,1,1,250(고정),,
주식회사 원교재사,MA00784,113493.0,113493.0,113493.0,113493.0,8,1,"113,493(고정)",,
주식회사 원교재사,MA00838,28191.0,28191.0,28191.0,34560.0,8,2,"28,191~34,560",,
주식회사 이오문화사,001001,55000.0,55000.0,55000.0,55000.0,1,1,"55,000(고정)",,
주식회사 이오문화사,001002,55000.0,55000.0,55000.0,55000.0,16,1,"55,000(고정)",,
주식회사 이오문화사,303001,6500.0,5000.0,5000.0,8000.0,34,2,"5,000~8,000",2500.0,160.0
주식회사 이오문화사,703002,8000.0,8000.0,8000.0,8000.0,33,1,"8,000(고정)",7000.0,14.3
주식회사 이오문화사,706001,220000.0,220000.0,220000.0,220000.0,10,1,"220,000(고정)",,
주식회사 이오문화사,706002,30.0,30.0,30.0,30.0,1,1,30(고정),,
주식회사 이오문화사,707001,50000.0,50000.0,50000.0,50000.0,15,1,"50,000(고정)",,
주식회사 이오문화사,MA00182,48432.0,48432.0,48432.0,48432.0,10,1,"48,432(고정)",,
주식회사 이오문화사,MA00198,56850.0,55020.0,55020.0,58680.0,2,2,"55,020~58,680",,
주식회사 이오문화사,MA00208,69825.0,69675.0,69675.0,69975.0,4,2,"69,675~69,975",,
주식회사 이오문화사,MA00219,89568.0,89568.0,89568.0,89568.0,4,1,"89,568(고정)",,
주식회사 이오문화사,MA00236,116625.0,116625.0,116625.0,116625.0,1,1,"116,625(고정)",,
주식회사 이오문화사,MA00764,89568.0,89568.0,89568.0,89568.0,1,1,"89,568(고정)",,
주식회사 이오문화사,MA00768,89568.0,89568.0,89568.0,89568.0,10,1,"89,568(고정)",,
주식회사 인사이트네트워크,004001,150000.0,150000.0,150000.0,150000.0,1,1,"150,000(고정)",,
주식회사 인사이트네트워크,052,1000.0,1000.0,1000.0,1000.0,1,1,"1,000(고정)",,
주식회사 인사이트네트워크,703002,10000.0,10000.0,10000.0,10000.0,2,1,"10,000(고정)",7000.0,42.9
주식회사 인사이트네트워크,MA-04079,340180.0,340180.0,340180.0,340180.0,1,1,"340,180(고정)",,
주식회사 인사이트네트워크,MA00684,172838.0,172838.0,172838.0,172838.0,1,1,"172,838(고정)",,
주식회사 인투그래픽,001002,70000.0,70000.0,70000.0,70000.0,1,1,"70,000(고정)",,
주식회사 인투그래픽,001006,130000.0,130000.0,130000.0,130000.0,2,1,"130,000(고정)",,
주식회사 인투그래픽,003001,200.0,200.0,200.0,200.0,1,1,200(고정),,
주식회사 인투그래픽,004,2010.0,2010.0,2010.0,2010.0,1,1,"2,010(고정)",,
주식회사 인투그래픽,005003,80000.0,80000.0,80000.0,80000.0,1,1,"80,000(고정)",,
주식회사 인투그래픽,303001,4000.0,4000.0,2800.0,10000.0,12,4,"2,800~10,000",2500.0,60.0
주식회사 인투그래픽,703002,8000.0,8000.0,8000.0,8000.0,13,1,"8,000(고정)",7000.0,14.3
주식회사 인투그래픽,706011,50.0,50.0,50.0,50.0,3,1,50(고정),,
주식회사 인투그래픽,707009,20.0,20.0,18.0,20.0,3,2,18~20,,
주식회사 인투그래픽,MA-08028,722000.0,722000.0,722000.0,722000.0,1,1,"722,000(고정)",,
주식회사 인투그래픽,MA00197,51345.0,51345.0,51345.0,51345.0,3,1,"51,345(고정)",,
주식회사 인투그래픽,MA00218,79910.5,77333.0,77333.0,82488.0,2,2,"77,333~82,488",,
주식회사 인투그래픽,MA00324,35763.0,35763.0,35763.0,35763.0,3,1,"35,763(고정)",,
주식회사 인투그래픽,MA00401,144024.0,144024.0,144024.0,144024.0,1,1,"144,024(고정)",,
주식회사 인투그래픽,MA00420,265897.0,265897.0,265897.0,265897.0,1,1,"265,897(고정)",,
주식회사 태양기획,303002,4000.0,3000.0,3000.0,5000.0,2,2,"3,000~5,000",2500.0,60.0
주식회사 태양기획,703002,6500.0,6500.0,6500.0,6500.0,2,1,"6,500(고정)",7000.0,-7.1
주식회사 태양기획,706011,50.0,50.0,50.0,50.0,1,1,50(고정),,
주식회사 태양기획,MA00323,49000.0,49000.0,49000.0,49000.0,1,1,"49,000(고정)",,
주식회사 태양기획,MA00748,70000.0,70000.0,70000.0,70000.0,1,1,"70,000(고정)",,
주식회사 헬스조선,001001,60000.0,60000.0,60000.0,60000.0,2,1,"60,000(고정)",,
주식회사 헬스조선,001002,70000.0,70000.0,60000.0,70000.0,12,2,"60,000~70,000",,
주식회사 헬스조선,002,8000.0,8000.0,8000.0,60000.0,8,2,"8,000~60,000",,
주식회사 헬스조선,003007,150.0,150.0,150.0,150.0,1,1,150(고정),,
주식회사 헬스조선,005003,115000.0,80000.0,80000.0,150000.0,2,2,"80,000~150,000",,
주식회사 헬스조선,006,10000.0,10000.0,10000.0,220000.0,13,3,"10,000~220,000",,
주식회사 헬스조선,014,150.0,150.0,150.0,150.0,1,1,150(고정),,
주식회사 헬스조선,024,650.0,650.0,600.0,650.0,5,2,600~650,,
주식회사 헬스조선,303001,8000.0,8000.0,2500.0,8000.0,8,3,"2,500~8,000",2500.0,220.0
주식회사 헬스조선,303002,8000.0,8000.0,5000.0,10000.0,10,3,"5,000~10,000",2500.0,220.0
주식회사 헬스조선,703002,8000.0,8000.0,8000.0,8000.0,7,1,"8,000(고정)",7000.0,14.3
주식회사 헬스조선,706001,288.0,100.0,100.0,362.0,7,6,100~362,,
주식회사 헬스조선,706002,50.0,50.0,50.0,50.0,1,1,50(고정),,
주식회사 헬스조선,707001,100000.0,100000.0,100000.0,100000.0,5,1,"100,000(고정)",,
주식회사 헬스조선,MA00233,76000.0,76000.0,76000.0,76000.0,1,1,"76,000(고정)",,
주식회사 헬스조선,MA00234,152191.0,152191.0,152191.0,152191.0,1,1,"152,191(고정)",,
주식회사 헬스조선,MA00328,43022.0,43000.0,43000.0,43044.0,2,2,"43,000~43,044",,
주식회사 헬스조선,MA00534,43022.0,43022.0,43022.0,43022.0,5,1,"43,022(고정)",,
주식회사 헬스조선,MA00551,43022.0,43022.0,43022.0,43022.0,1,1,"43,022(고정)",,
주식회사 헬스조선,MA00682,161315.0,161315.0,116000.0,232218.0,7,3,"116,000~232,218",,
주식회사 헬스조선,MA00756,94003.0,94003.0,94003.0,94003.0,5,1,"94,003(고정)",,
주식회사 헬스조선,MA01308,44310.0,44310.0,44310.0,44310.0,1,1,"44,310(고정)",,
주식회사네스트,001002,77500.0,75000.0,75000.0,80000.0,2,2,"75,000~80,000",,
주식회사네스트,303001,8000.0,8000.0,6000.0,8000.0,4,2,"6,000~8,000",2500.0,220.0
주식회사네스트,703002,10000.0,10000.0,10000.0,10000.0,4,1,"10,000(고정)",7000.0,42.9
주식회사네스트,706005,70.0,70.0,70.0,70.0,1,1,70(고정),,
주식회사네스트,MA00401,144024.0,144024.0,144024.0,144024.0,1,1,"144,024(고정)",,
주식회사네스트,MA00407,177259.0,177259.0,177259.0,177259.0,1,1,"177,259(고정)",,
주식회사네스트,MA00410,235268.0,235268.0,235268.0,235268.0,1,1,"235,268(고정)",,
주식회사더블유스피치커뮤니케이션,001002,55000.0,55000.0,55000.0,55000.0,1,1,"55,000(고정)",,
주식회사더블유스피치커뮤니케이션,004002,100000.0,100000.0,100000.0,100000.0,1,1,"100,000(고정)",,
주식회사더블유스피치커뮤니케이션,303001,7000.0,7000.0,7000.0,7000.0,1,1,"7,000(고정)",2500.0,180.0
주식회사더블유스피치커뮤니케이션,703002,7000.0,7000.0,7000.0,7000.0,1,1,"7,000(고정)",7000.0,0.0
주식회사더블유스피치커뮤니케이션,706003,30.0,30.0,30.0,30.0,1,1,30(고정),,
주식회사더블유스피치커뮤니케이션,707001,5000.0,5000.0,5000.0,5000.0,1,1,"5,000(고정)",,
주식회사더블유스피치커뮤니케이션,MA-08049,101160.0,101160.0,101160.0,101160.0,1,1,"101,160(고정)",,
주식회사두두스토리,001,200000.0,200000.0,200000.0,200000.0,1,1,"200,000(고정)",,
주식회사두두스토리,001002,50000.0,50000.0,50000.0,55000.0,3,2,"50,000~55,000",,
주식회사두두스토리,010,72500.0,72500.0,72500.0,72500.0,1,1,"72,500(고정)",,
주식회사두두스토리,032,100000.0,100000.0,100000.0,100000.0,1,1,"100,000(고정)",,
주식회사두두스토리,042,100000.0,100000.0,100000.0,100000.0,1,1,"100,000(고정)",,
주식회사두두스토리,052,35000.0,35000.0,35000.0,35000.0,1,1,"35,000(고정)",,
주식회사두두스토리,303002,10000.0,10000.0,10000.0,10000.0,4,1,"10,000(고정)",2500.0,300.0
주식회사두두스토리,703002,6750.0,6500.0,6500.0,7000.0,4,2,"6,500~7,000",7000.0,-3.6
주식회사두두스토리,707001,133000.0,133000.0,133000.0,133000.0,1,1,"133,000(고정)",,
주식회사두두스토리,MA00012,316900.0,316900.0,316900.0,316900.0,1,1,"316,900(고정)",,
주식회사두두스토리,MA00222,113000.0,113000.0,113000.0,113000.0,1,1,"113,000(고정)",,
주식회사두두스토리,MA00569,92900.0,92900.0,92900.0,92900.0,1,1,"92,900(고정)",,
주식회사두두스토리,MA01595,265300.0,265300.0,265300.0,265300.0,1,1,"265,300(고정)",,
주식회사메르크말코리아,003002,80.0,80.0,80.0,80.0,1,1,80(고정),,
주식회사메르크말코리아,005003,25000.0,25000.0,25000.0,25000.0,1,1,"25,000(고정)",,
주식회사메르크말코리아,303002,14500.0,4000.0,4000.0,25000.0,2,2,"4,000~25,000",2500.0,480.0
주식회사메르크말코리아,703002,7500.0,7500.0,7500.0,7500.0,2,1,"7,500(고정)",7000.0,7.1
주식회사메르크말코리아,706001,100.0,100.0,100.0,100.0,1,1,100(고정),,
주식회사메르크말코리아,707001,160000.0,160000.0,160000.0,160000.0,1,1,"160,000(고정)",,
주식회사메르크말코리아,707009,1000.0,1000.0,1000.0,1000.0,1,1,"1,000(고정)",,
주식회사메르크말코리아,MA-07925,540000.0,540000.0,540000.0,540000.0,1,1,"540,000(고정)",,
주식회사메르크말코리아,MA00661,116000.0,116000.0,116000.0,116000.0,1,1,"116,000(고정)",,
주식회사미유기획,003001,150.0,150.0,150.0,150.0,1,1,150(고정),,
주식회사미유기획,005003,200000.0,200000.0,200000.0,200000.0,1,1,"200,000(고정)",,
주식회사미유기획,303001,3250.0,3000.0,3000.0,3500.0,2,2,"3,000~3,500",2500.0,30.0
주식회사미유기획,703002,6500.0,6500.0,6500.0,6500.0,2,1,"6,500(고정)",7000.0,-7.1
주식회사미유기획,706021,250.0,250.0,250.0,250.0,1,1,250(고정),,
주식회사미유기획,706024,500.0,2.0,2.0,700.0,3,3,2~700,,
주식회사미유기획,707001,600000.0,600000.0,600000.0,600000.0,1,1,"600,000(고정)",,
주식회사미유기획,707011,800.0,550.0,550.0,500000.0,3,3,"550~500,000",,
주식회사미유기획,MA-05660,234000.0,234000.0,234000.0,234000.0,1,1,"234,000(고정)",,
주식회사미유기획,MA-07970,3490000.0,3490000.0,3490000.0,3490000.0,1,1,"3,490,000(고정)",,
주식회사미유기획,MA00205,57000.0,57000.0,57000.0,57000.0,1,1,"57,000(고정)",,
주식회사밴코아트,001001,40000.0,40000.0,40000.0,40000.0,1,1,"40,000(고정)",,
주식회사밴코아트,001002,50000.0,50000.0,50000.0,50000.0,3,1,"50,000(고정)",,
주식회사밴코아트,001006,75000.0,30000.0,30000.0,120000.0,4,2,"30,000~120,000",,
주식회사밴코아트,004001,100000.0,100000.0,100000.0,100000.0,1,1,"100,000(고정)",,
주식회사밴코아트,004002,20000.0,20000.0,20000.0,20000.0,1,1,"20,000(고정)",,
주식회사밴코아트,303001,7000.0,7000.0,1500.0,7000.0,4,2,"1,500~7,000",2500.0,180.0
주식회사밴코아트,303002,3500.0,3500.0,3500.0,5000.0,3,2,"3,500~5,000",2500.0,40.0
주식회사밴코아트,703002,7000.0,7000.0,7000.0,7000.0,7,1,"7,000(고정)",7000.0,0.0
주식회사밴코아트,706001,100000.3,0.6,0.6,200000.0,2,2,"0~200,000",,
주식회사밴코아트,706003,20.0,20.0,20.0,20.0,1,1,20(고정),,
주식회사밴코아트,707001,85000.0,50000.0,50000.0,120000.0,2,2,"50,000~120,000",,
주식회사밴코아트,707011,1500.0,1500.0,1500.0,1500.0,2,1,"1,500(고정)",,
주식회사밴코아트,MA-06365,205283.0,205283.0,205283.0,205283.0,3,1,"205,283(고정)",,
주식회사밴코아트,MA00196,76032.0,76032.0,76032.0,76032.0,3,1,"76,032(고정)",,
주식회사밴코아트,MA00201,66248.0,66248.0,66248.0,66248.0,1,1,"66,248(고정)",,
"주식회사에이콘온(Acorn-on Co.,Ltd)",001,55000.0,55000.0,55000.0,55000.0,1,1,"55,000(고정)",,
"주식회사에이콘온(Acorn-on Co.,Ltd)",001008,130000.0,130000.0,130000.0,130000.0,1,1,"130,000(고정)",,
"주식회사에이콘온(Acorn-on Co.,Ltd)",002,55000.0,55000.0,55000.0,55000.0,1,1,"55,000(고정)",,
"주식회사에이콘온(Acorn-on Co.,Ltd)",003015,100.0,100.0,100.0,100.0,1,1,100(고정),,
"주식회사에이콘온(Acorn-on Co.,Ltd)",005003,35000.0,35000.0,35000.0,35000.0,1,1,"35,000(고정)",,
"주식회사에이콘온(Acorn-on Co.,Ltd)",303001,4500.0,4500.0,4500.0,4500.0,1,1,"4,500(고정)",2500.0,80.0
"주식회사에이콘온(Acorn-on Co.,Ltd)",303002,7000.0,7000.0,5000.0,7000.0,4,2,"5,000~7,000",2500.0,180.0
"주식회사에이콘온(Acorn-on Co.,Ltd)",703002,6000.0,6000.0,6000.0,6000.0,5,1,"6,000(고정)",7000.0,-14.3
"주식회사에이콘온(Acorn-on Co.,Ltd)",703003,20000.0,20000.0,20000.0,20000.0,1,1,"20,000(고정)",,
"주식회사에이콘온(Acorn-on Co.,Ltd)",706001,0.625,0.6,0.6,0.65,2,2,0~0,,
"주식회사에이콘온(Acorn-on Co.,Ltd)",706002,50.0,50.0,50.0,50.0,2,1,50(고정),,
"주식회사에이콘온(Acorn-on Co.,Ltd)",706009,200000.0,200000.0,200000.0,200000.0,1,1,"200,000(고정)",,
"주식회사에이콘온(Acorn-on Co.,Ltd)",707011,20475.0,950.0,950.0,41000.0,4,3,"950~41,000",,
주식회사오즈하우스,001006,70000.0,30000.0,30000.0,110000.0,2,2,"30,000~110,000",,
주식회사오즈하우스,303001,7000.0,7000.0,3500.0,10000.0,4,3,"3,500~10,000",2500.0,180.0
주식회사오즈하우스,703002,6500.0,6500.0,6500.0,6500.0,4,1,"6,500(고정)",7000.0,-7.1
주식회사오즈하우스,706001,200000.0,200000.0,200000.0,200000.0,1,1,"200,000(고정)",,
주식회사오즈하우스,706011,150000.0,150000.0,150000.0,150000.0,1,1,"150,000(고정)",,
주식회사오즈하우스,706037,10000.0,10000.0,10000.0,10000.0,1,1,"10,000(고정)",,
주식회사오즈하우스,707001,50000.0,50000.0,50000.0,50000.0,2,1,"50,000(고정)",,
주식회사오즈하우스,707011,11058000.0,11058000.0,11058000.0,11058000.0,1,1,"11,058,000(고정)",,
주식회사오즈하우스,MA00407,143900.0,143900.0,143900.0,143900.0,2,1,"143,900(고정)",,
주식회사오즈하우스,MA00420,215850.0,215850.0,215850.0,215850.0,2,1,"215,850(고정)",,
주식회사와이앤리더스,001002,50000.0,50000.0,50000.0,50000.0,1,1,"50,000(고정)",,
주식회사와이앤리더스,001006,90000.0,90000.0,90000.0,90000.0,1,1,"90,000(고정)",,
주식회사와이앤리더스,303001,5000.0,4000.0,4000.0,6000.0,2,2,"4,000~6,000",2500.0,100.0
주식회사와이앤리더스,303002,10000.0,10000.0,10000.0,10000.0,1,1,"10,000(고정)",2500.0,300.0
주식회사와이앤리더스,703002,8000.0,8000.0,8000.0,8000.0,2,1,"8,000(고정)",7000.0,14.3
주식회사와이앤리더스,MA00328,48108.0,48108.0,48108.0,48108.0,1,1,"48,108(고정)",,
주식회사와이앤리더스,MA01506,149731.0,149731.0,149731.0,149731.0,1,1,"149,731(고정)",,
주식회사유디,003003,350.0,350.0,350.0,350.0,1,1,350(고정),,
주식회사유디,703002,10000.0,10000.0,10000.0,10000.0,3,1,"10,000(고정)",7000.0,42.9
주식회사유디,706034,430.0,430.0,430.0,430.0,1,1,430(고정),,
주식회사유디,MA00559,62688.0,62688.0,62688.0,62688.0,1,1,"62,688(고정)",,
주식회사유디,MA00564,90245.0,90245.0,90245.0,90245.0,1,1,"90,245(고정)",,
주식회사유디,MA00579,135363.0,135363.0,135363.0,135363.0,1,1,"135,363(고정)",,
주식회사유디,MA00585,120100.0,120100.0,120100.0,120100.0,1,1,"120,100(고정)",,
주식회사자원평가연구원,0303001,5500.0,5000.0,5000.0,6000.0,8,2,"5,000~6,000",,
주식회사자원평가연구원,0703002,9000.0,9000.0,9000.0,9000.0,8,1,"9,000(고정)",,
주식회사자원평가연구원,0706001,0.55,0.55,0.55,0.55,4,1,0(고정),,
주식회사자원평가연구원,0707011,1000.0,1000.0,1000.0,1000.0,4,1,"1,000(고정)",,
주식회사자원평가연구원,1001002,50000.0,50000.0,50000.0,50000.0,4,1,"50,000(고정)",,
주식회사자원평가연구원,MA00191,48900.0,48900.0,48900.0,48900.0,4,1,"48,900(고정)",,
주식회사자원평가연구원,MA00236,140000.0,140000.0,140000.0,140000.0,4,1,"140,000(고정)",,
주식회사지원출판,303001,3000.0,5000.0,2200.0,5000.0,13,4,"2,200~5,000",2500.0,20.0
